"","over_60","partnered","living_alone","Home_owner","young_child","Numb_dep","Have_dep","Main_carer_dep","PPeligible","IWSSUCP8","SIHPSWT"
"27261",0,0,1,0,NA,0,0,0,0,938,1145.99847942432
"27262",1,1,0,0,NA,0,0,0,0,0,225.631342227985
"27263",1,1,0,0,NA,0,0,0,0,0,225.631342227985
"27264",0,1,0,0,14,4,1,0,0,340,81.5595647067578
"27265",0,1,0,0,14,4,1,1,0,0,81.5595647067578
"27266",0,1,0,0,14,4,1,1,0,0,81.5595647067578
"27267",0,1,0,0,14,4,1,1,0,0,81.5595647067578
"27268",0,1,0,1,NA,0,0,0,0,1600,1018.1416041832
"27269",0,1,0,1,NA,0,0,0,0,1650,1018.1416041832
"27270",1,1,0,0,NA,0,0,0,0,0,227.272045023266
"27271",0,1,0,0,NA,0,0,0,0,1971,227.272045023266
"27272",1,1,0,0,NA,0,0,0,0,0,1504.01016141557
"27273",0,1,0,0,NA,0,0,0,0,0,1504.01016141557
"27274",0,0,1,0,NA,0,0,0,0,0,1504.01016141557
"27275",0,0,1,0,NA,0,0,0,0,0,1504.01016141557
"27276",0,0,1,0,NA,0,0,0,0,0,1504.01016141557
"27277",1,0,1,1,NA,0,0,0,0,0,273.71595469862
"27278",0,1,0,1,NA,0,0,0,0,6053,2189.12897484833
"27279",0,1,0,1,NA,0,0,0,0,959,2189.12897484833
"27280",0,0,1,0,NA,0,0,0,0,550,2189.12897484833
"27281",0,1,0,1,NA,0,0,0,0,0,1367.89385780584
"27282",0,1,0,1,NA,0,0,0,0,0,1367.89385780584
"27283",1,1,0,1,NA,0,0,0,0,730,143.839268082576
"27284",1,1,0,1,NA,0,0,0,0,0,143.839268082576
"27285",1,0,1,1,NA,0,0,0,0,900,539.944810696359
"27286",0,0,1,0,NA,0,0,0,0,0,539.944810696359
"27287",0,1,0,1,NA,0,0,0,0,0,774.134284326893
"27288",0,1,0,1,NA,0,0,0,0,1534,774.134284326893
"27289",1,0,1,1,NA,0,0,0,0,0,54.7514970290782
"27290",0,1,0,1,NA,0,0,0,0,930,1481.30039213394
"27291",1,1,0,1,NA,0,0,0,0,0,1481.30039213394
"27292",0,0,1,0,NA,0,0,0,0,800,1481.30039213394
"27293",1,1,0,0,NA,0,0,0,0,0,1209.71489762102
"27294",1,1,0,0,NA,0,0,0,0,0,1209.71489762102
"27295",1,1,0,1,NA,0,0,0,0,0,840.095232672961
"27296",1,1,0,1,NA,0,0,0,0,0,840.095232672961
"27297",1,0,1,1,NA,0,0,0,0,577,283.52005049089
"27298",0,1,0,1,NA,0,0,0,0,5370,336.390802025133
"27299",0,1,0,1,NA,0,0,0,0,671,336.390802025133
"27300",0,0,1,0,NA,0,0,0,0,1200,336.390802025133
"27301",1,0,1,1,NA,0,0,0,0,600,831.257383381887
"27302",1,0,1,1,NA,0,0,0,0,1508,831.257383381887
"27303",1,0,1,0,NA,0,0,0,0,0,1228.08502300245
"27304",0,0,1,0,NA,0,0,0,0,1548,1206.95207679603
"27305",0,0,1,0,NA,0,0,0,0,0,21.6950402456871
"27306",0,0,1,0,NA,0,0,0,0,0,21.6950402456871
"27307",0,0,1,0,NA,0,0,0,0,0,21.6950402456871
"27308",1,1,0,1,NA,0,0,0,0,537,760.583106638496
"27309",1,1,0,1,NA,0,0,0,0,0,760.583106638496
"27310",0,1,0,1,2,2,1,1,1,58,865.701187445411
"27311",0,1,0,1,2,2,1,1,1,2807,865.701187445411
"27312",0,0,1,0,NA,0,0,0,0,924,865.701187445411
"27313",1,1,0,1,NA,0,0,0,0,3880,180.777082622722
"27314",1,1,0,1,NA,0,0,0,0,0,180.777082622722
"27315",0,0,1,0,NA,0,0,0,0,1958,1130.37934830963
"27316",0,1,0,1,17,1,1,1,0,1125,439.616512651079
"27317",0,1,0,1,17,1,1,1,0,1918,439.616512651079
"27318",0,1,0,0,17,1,1,1,0,0,439.616512651079
"27319",0,0,1,0,NA,0,0,0,0,1119,439.616512651079
"27320",0,0,1,0,NA,0,0,0,0,727,439.616512651079
"27321",0,1,0,1,22,1,1,1,0,3821,1117.28174242323
"27322",0,1,0,1,22,1,1,1,0,406,1117.28174242323
"27323",0,1,0,0,22,1,1,1,0,0,1117.28174242323
"27324",0,0,1,0,NA,0,0,0,0,375,1117.28174242323
"27325",1,0,1,1,NA,0,0,0,0,0,1121.04972930475
"27326",0,0,1,0,NA,0,0,0,0,708,118.498979921603
"27327",1,0,1,1,NA,0,0,0,0,0,652.697533259568
"27328",0,1,0,0,2,2,1,1,1,0,806.397137510672
"27329",0,1,0,0,2,2,1,1,1,0,806.397137510672
"27330",0,0,1,0,NA,0,0,0,0,521,806.397137510672
"27331",0,1,0,1,NA,0,0,0,0,0,108.846289578378
"27332",1,1,0,1,NA,0,0,0,0,2992,108.846289578378
"27333",0,0,1,0,NA,0,0,0,0,2150,575.335941379582
"27334",1,1,0,0,NA,0,0,0,0,125,237.050221693426
"27335",1,1,0,0,NA,0,0,0,0,651,237.050221693426
"27336",0,1,0,1,4,3,1,1,1,0,176.686138953702
"27337",0,1,0,1,4,3,1,0,0,0,176.686138953702
"27338",1,1,0,1,NA,0,0,0,0,0,434.574034726141
"27339",1,1,0,1,NA,0,0,0,0,0,434.574034726141
"27340",0,1,0,1,0,1,1,1,1,525,396.738872011334
"27341",0,1,0,0,0,1,1,1,1,1150,396.738872011334
"27342",0,1,0,1,1,1,1,0,0,1100,396.738872011334
"27343",0,1,0,0,1,1,1,1,1,0,396.738872011334
"27344",0,0,1,1,NA,0,0,0,0,0,392.88588022528
"27345",0,1,0,0,2,4,1,1,1,1257,773.288985564909
"27346",0,1,0,0,2,4,1,1,1,0,773.288985564909
"27347",0,1,0,1,13,2,1,1,0,1599,549.790966655038
"27348",0,1,0,1,13,2,1,1,0,870,549.790966655038
"27349",0,1,0,0,13,2,1,1,0,0,549.790966655038
"27350",0,1,0,1,NA,0,0,0,0,1728,497.690847822603
"27351",0,1,0,1,NA,0,0,0,0,2877,497.690847822603
"27352",0,1,0,1,11,2,1,1,0,1010,92.7375306970446
"27353",0,1,0,1,11,2,1,1,0,4646,92.7375306970446
"27354",0,1,0,0,1,1,1,1,1,2884,800.491672734633
"27355",0,1,0,0,1,1,1,1,1,100,800.491672734633
"27356",0,1,0,1,11,3,1,1,0,1381,1367.69896808745
"27357",0,1,0,1,11,3,1,1,0,2442,1367.69896808745
"27358",0,1,0,0,11,3,1,1,0,0,1367.69896808745
"27359",0,0,0,0,5,3,1,1,1,676,2640.11346278008
"27360",0,1,0,0,16,1,1,0,0,0,1560.52901504054
"27361",0,1,0,1,16,1,1,0,0,0,1560.52901504054
"27362",0,1,0,0,16,1,1,0,0,0,1560.52901504054
"27363",0,0,0,0,6,2,1,1,1,0,1560.52901504054
"27364",0,0,1,0,NA,0,0,0,0,0,710.871411673975
"27365",0,0,1,0,NA,0,0,0,0,4507,723.83911514549
"27366",0,1,0,1,2,2,1,1,1,2302,246.972790417833
"27367",0,1,0,1,2,2,1,1,1,4000,246.972790417833
"27368",0,0,1,1,NA,0,0,0,0,2302,707.707803115837
"27369",0,0,1,0,NA,0,0,0,0,1000,82.7032368095745
"27370",0,0,1,0,NA,0,0,0,0,5,82.7032368095745
"27371",0,0,1,0,NA,0,0,0,0,0,82.7032368095745
"27372",1,1,0,1,NA,0,0,0,0,0,96.8443833118825
"27373",1,1,0,1,NA,0,0,0,0,0,96.8443833118825
"27374",0,0,0,1,13,2,1,1,1,1800,78.4781408884127
"27375",0,0,0,0,13,2,1,1,1,0,78.4781408884127
"27376",0,1,0,1,0,3,1,0,0,2345,668.600160109098
"27377",0,1,0,1,0,3,1,1,1,0,668.600160109098
"27378",0,1,0,1,20,1,1,1,0,810,452.555500609797
"27379",0,1,0,1,20,1,1,1,0,0,452.555500609797
"27380",0,1,0,0,20,1,1,1,0,300,452.555500609797
"27381",1,1,0,0,NA,0,0,0,0,0,817.285482977403
"27382",1,1,0,0,NA,0,0,0,0,0,817.285482977403
"27383",1,0,1,1,NA,0,0,0,0,0,1128.36814926911
"27384",0,0,0,0,23,1,1,1,0,300,191.213408357271
"27385",0,0,0,0,23,1,1,1,0,160,191.213408357271
"27386",0,0,1,0,NA,0,0,0,0,0,191.213408357271
"27387",0,1,0,1,NA,0,0,0,0,2842,369.573863537405
"27388",0,1,0,1,NA,0,0,0,0,0,369.573863537405
"27389",0,0,0,1,23,1,1,1,0,350,876.175157310946
"27390",0,0,0,1,23,1,1,1,0,0,876.175157310946
"27391",0,1,0,1,4,3,1,1,1,1536,355.118977009636
"27392",0,1,0,1,4,3,1,1,1,1760,355.118977009636
"27393",0,1,0,0,4,3,1,1,1,0,355.118977009636
"27394",0,1,0,1,20,1,1,1,0,3165,2254.27335025709
"27395",0,1,0,1,20,1,1,1,0,0,2254.27335025709
"27396",0,1,0,0,20,1,1,1,0,152,2254.27335025709
"27397",0,1,0,1,NA,0,0,0,0,0,1045.7170011607
"27398",0,1,0,1,NA,0,0,0,0,1484,1045.7170011607
"27399",0,1,0,0,NA,0,0,0,0,1523,489.64543652738
"27400",0,1,0,0,NA,0,0,0,0,1270,489.64543652738
"27401",1,0,1,0,NA,0,0,0,0,0,215.404870337186
"27402",1,0,1,1,NA,0,0,0,0,0,86.4661119636909
"27403",0,0,0,1,0,1,1,1,1,1330,1057.10789124536
"27404",1,0,1,0,NA,0,0,0,0,0,256.700184163282
"27405",0,1,0,1,16,2,1,1,0,2612,75.6697553257448
"27406",0,1,0,1,16,2,1,1,0,2255,75.6697553257448
"27407",0,1,0,0,16,2,1,1,0,180,75.6697553257448
"27408",0,1,0,0,16,2,1,1,0,107,75.6697553257448
"27409",0,1,0,0,NA,0,0,0,0,725,1083.39922997156
"27410",0,1,0,0,NA,0,0,0,0,750,1083.39922997156
"27411",0,0,0,0,9,1,1,1,1,0,12.1321428571429
"27412",0,1,0,1,NA,0,0,0,0,2386,1111.84171901725
"27413",0,1,0,1,NA,0,0,0,0,1280,1111.84171901725
"27414",1,0,1,1,NA,0,0,0,0,1431,205.963414603732
"27415",1,0,1,0,NA,0,0,0,0,0,589.2066842263
"27416",0,1,0,1,NA,0,0,0,0,1003,1334.41751356051
"27417",0,1,0,1,NA,0,0,0,0,1100,1334.41751356051
"27418",0,0,0,0,20,1,1,1,0,6254,780.575655537623
"27419",0,0,0,0,20,1,1,1,0,0,780.575655537623
"27420",0,0,1,0,NA,0,0,0,0,0,780.575655537623
"27421",1,0,1,1,NA,0,0,0,0,0,95.5191642791717
"27422",0,0,1,1,NA,0,0,0,0,1286,1431.65307524464
"27423",0,0,1,1,NA,0,0,0,0,1625,63.224407583515
"27424",0,1,0,1,NA,0,0,0,0,2647,548.437348103865
"27425",1,1,0,1,NA,0,0,0,0,2628,548.437348103865
"27426",0,0,1,0,NA,0,0,0,0,0,615.496245673067
"27427",0,1,0,0,NA,0,0,0,0,2209,885.047351774516
"27428",0,1,0,0,NA,0,0,0,0,2209,885.047351774516
"27429",1,1,0,0,NA,0,0,0,0,1629,192.972573962093
"27430",1,1,0,0,NA,0,0,0,0,1156,192.972573962093
"27431",0,0,0,1,6,1,1,1,1,1644,342.453617462176
"27432",0,1,0,1,NA,0,0,0,0,499,42.0048611819008
"27433",0,1,0,1,NA,0,0,0,0,269,42.0048611819008
"27434",1,0,1,1,NA,0,0,0,0,0,486.889984413703
"27435",1,0,1,1,NA,0,0,0,0,679,1420.94935916351
"27436",0,0,1,0,NA,0,0,0,0,900,1420.94935916351
"27437",0,0,1,0,NA,0,0,0,0,847,1420.94935916351
"27438",1,1,0,1,NA,0,0,0,0,0,977.443530410971
"27439",1,1,0,1,NA,0,0,0,0,0,977.443530410971
"27440",0,1,0,0,13,2,1,0,0,0,1245.84459962604
"27441",0,1,0,0,13,2,1,0,0,0,1245.84459962604
"27442",0,0,1,0,NA,0,0,0,0,200,1245.84459962604
"27443",0,1,0,1,NA,0,0,0,0,0,472.137801610383
"27444",0,1,0,1,NA,0,0,0,0,1656,472.137801610383
"27445",0,1,0,0,NA,0,0,0,0,3500,626.313603055852
"27446",0,1,0,0,NA,0,0,0,0,3500,626.313603055852
"27447",0,1,0,1,6,2,1,1,1,1736,75.9745550109105
"27448",0,1,0,1,6,2,1,1,1,1703,75.9745550109105
"27449",1,1,0,1,NA,0,0,0,0,0,3225.03149840353
"27450",1,1,0,1,NA,0,0,0,0,0,3225.03149840353
"27451",0,0,1,0,NA,0,0,0,0,1160,3225.03149840353
"27452",0,1,0,0,NA,0,0,0,0,1150,1614.56656271658
"27453",0,1,0,0,NA,0,0,0,0,2020,1614.56656271658
"27454",0,1,0,0,6,1,1,1,1,0,483.14859840208
"27455",0,1,0,0,6,1,1,0,0,761,483.14859840208
"27456",0,0,1,0,NA,0,0,0,0,148,483.14859840208
"27457",0,0,1,1,NA,0,0,0,0,2019,998.390500831726
"27458",0,0,1,1,NA,0,0,0,0,1838,1146.35695127859
"27459",0,1,0,1,0,2,1,1,1,153,87.3891192297007
"27460",0,1,0,1,0,2,1,1,1,1646,87.3891192297007
"27461",1,0,1,1,NA,0,0,0,0,0,188.007130486856
"27462",0,0,1,1,NA,0,0,0,0,1144,162.438834678458
"27463",0,1,0,1,NA,0,0,0,0,2745,833.209125328569
"27464",0,1,0,1,NA,0,0,0,0,2846,833.209125328569
"27465",0,1,0,1,0,1,1,1,1,0,75.0375617644972
"27466",0,1,0,1,0,1,1,1,1,2100,75.0375617644972
"27467",0,1,0,0,NA,0,0,0,0,736,631.931284168262
"27468",0,1,0,0,NA,0,0,0,0,800,631.931284168262
"27469",0,1,0,0,NA,0,0,0,0,1805,462.774956869318
"27470",0,1,0,0,NA,0,0,0,0,516,462.774956869318
"27471",0,0,1,1,NA,0,0,0,0,1534,57.767991742351
"27472",1,0,1,1,NA,0,0,0,0,0,1217.33957413178
"27473",1,0,1,1,NA,0,0,0,0,0,9.16815286624205
"27474",1,1,0,1,NA,0,0,0,0,0,1531.24236085284
"27475",1,1,0,1,NA,0,0,0,0,0,1531.24236085284
"27476",0,0,1,0,NA,0,0,0,0,0,1531.24236085284
"27477",1,1,0,1,NA,0,0,0,0,5018,996.95825811225
"27478",0,1,0,1,NA,0,0,0,0,1611,996.95825811225
"27479",0,0,1,0,NA,0,0,0,0,1500,996.95825811225
"27480",0,1,0,1,2,1,1,1,1,418,896.870343406277
"27481",0,1,0,1,2,1,1,1,1,0,896.870343406277
"27482",1,1,0,0,NA,0,0,0,0,2765,766.381917773806
"27483",1,1,0,0,NA,0,0,0,0,0,766.381917773806
"27484",0,0,1,0,NA,0,0,0,0,917,254.564756670373
"27485",0,0,1,0,NA,0,0,0,0,1307,254.564756670373
"27486",1,1,0,1,NA,0,0,0,0,0,697.437222741647
"27487",1,1,0,1,NA,0,0,0,0,0,697.437222741647
"27488",0,1,0,1,NA,0,0,0,0,0,857.854057115127
"27489",0,1,0,1,NA,0,0,0,0,1350,857.854057115127
"27490",0,1,0,0,13,2,1,1,0,5000,819.345816042602
"27491",0,1,0,0,13,2,1,1,0,4134,819.345816042602
"27492",0,1,0,0,13,2,1,1,0,0,819.345816042602
"27493",0,1,0,0,4,1,1,0,0,680,43.5735165478319
"27494",0,1,0,0,4,1,1,1,1,0,43.5735165478319
"27495",0,1,0,1,NA,0,0,0,0,2071,203.752839769366
"27496",0,1,0,1,NA,0,0,0,0,2163,203.752839769366
"27497",0,0,1,0,NA,0,0,0,0,300,203.752839769366
"27498",0,1,0,1,4,3,1,1,1,5000,464.923684932181
"27499",0,1,0,1,4,3,1,1,1,1055,464.923684932181
"27500",0,1,0,1,17,1,1,1,0,2009,237.714621900608
"27501",0,1,0,1,17,1,1,1,0,786,237.714621900608
"27502",0,1,0,0,17,1,1,1,0,44,237.714621900608
"27503",1,0,1,0,NA,0,0,0,0,0,786.905106862325
"27504",0,0,1,0,NA,0,0,0,0,414,1116.46993839129
"27505",0,1,0,1,NA,0,0,0,0,2255,676.223624447696
"27506",0,1,0,1,NA,0,0,0,0,0,676.223624447696
"27507",1,1,0,0,NA,0,0,0,0,0,153.248566345513
"27508",0,1,0,0,NA,0,0,0,0,1216,153.248566345513
"27509",1,1,0,0,NA,0,0,0,0,1855,430.048878699935
"27510",0,1,0,0,NA,0,0,0,0,1752,430.048878699935
"27511",1,0,1,1,NA,0,0,0,0,0,418.733803538892
"27512",0,0,0,0,13,2,1,1,1,0,713.497706979346
"27513",1,1,0,1,NA,0,0,0,0,0,1230.67817114195
"27514",1,1,0,1,NA,0,0,0,0,0,1230.67817114195
"27515",1,0,1,1,NA,0,0,0,0,0,179.275442488539
"27516",0,0,1,1,NA,0,0,0,0,3403,114.595614291386
"27517",1,1,0,1,NA,0,0,0,0,0,229.196981980338
"27518",1,1,0,1,NA,0,0,0,0,0,229.196981980338
"27519",1,1,0,1,NA,0,0,0,0,0,245.404405391119
"27520",1,1,0,1,NA,0,0,0,0,0,245.404405391119
"27521",0,1,0,1,1,1,1,1,1,829,222.874271398688
"27522",0,1,0,1,1,1,1,1,1,1491,222.874271398688
"27523",1,1,0,0,NA,0,0,0,0,0,222.874271398688
"27524",1,1,0,0,NA,0,0,0,0,0,222.874271398688
"27525",0,1,0,1,20,2,1,1,0,1600,354.696708083655
"27526",0,1,0,1,20,2,1,1,0,3098,354.696708083655
"27527",0,1,0,0,20,2,1,1,0,0,354.696708083655
"27528",0,1,0,0,20,2,1,1,0,384,354.696708083655
"27529",1,0,1,0,NA,0,0,0,0,0,51.7118593263151
"27530",1,0,1,0,NA,0,0,0,0,0,51.7118593263151
"27531",0,1,0,1,4,2,1,1,1,0,823.739741288778
"27532",0,1,0,1,4,2,1,1,1,207,823.739741288778
"27533",0,1,0,1,NA,0,0,0,0,1750,477.067507338964
"27534",0,1,0,1,NA,0,0,0,0,2075,477.067507338964
"27535",0,0,1,0,NA,0,0,0,0,0,477.067507338964
"27536",0,0,1,0,NA,0,0,0,0,0,477.067507338964
"27537",0,1,0,0,NA,0,0,0,0,3924,772.968717974623
"27538",0,1,0,0,NA,0,0,0,0,883,772.968717974623
"27539",0,0,1,0,NA,0,0,0,0,796,772.968717974623
"27540",0,0,1,0,NA,0,0,0,0,738,772.968717974623
"27541",0,0,1,0,NA,0,0,0,0,0,493.765106330212
"27542",1,0,1,0,NA,0,0,0,0,0,493.765106330212
"27543",0,0,1,1,NA,0,0,0,0,1308,415.309844974614
"27544",0,0,0,0,5,2,1,1,1,0,167.166486517875
"27545",0,0,0,0,5,2,1,1,1,0,167.166486517875
"27546",0,0,1,0,NA,0,0,0,0,0,167.166486517875
"27547",0,0,1,0,NA,0,0,0,0,0,219.888705891959
"27548",0,0,1,0,NA,0,0,0,0,400,219.888705891959
"27549",0,0,1,0,NA,0,0,0,0,466,219.888705891959
"27550",1,0,1,1,NA,0,0,0,0,0,1347.41631713115
"27551",0,0,1,0,NA,0,0,0,0,380,382.397158196041
"27552",0,1,0,0,10,2,1,1,0,1538,1755.15218302892
"27553",0,1,0,0,10,2,1,1,0,618,1755.15218302892
"27554",1,1,0,1,NA,0,0,0,0,1682,191.355654216309
"27555",0,1,0,1,NA,0,0,0,0,535,191.355654216309
"27556",1,0,1,1,NA,0,0,0,0,2050,718.52372657332
"27557",0,1,0,1,1,2,1,1,1,0,428.864239996869
"27558",0,1,0,1,1,2,1,1,1,2217,428.864239996869
"27559",1,1,0,1,NA,0,0,0,0,89,937.40382014512
"27560",1,1,0,1,NA,0,0,0,0,0,937.40382014512
"27561",0,1,0,0,1,2,1,1,1,49,744.713358871535
"27562",0,1,0,0,1,2,1,1,1,0,744.713358871535
"27563",1,0,1,1,NA,0,0,0,0,0,386.276156719598
"27564",0,1,0,1,NA,0,0,0,0,885,325.462232506184
"27565",1,1,0,1,NA,0,0,0,0,2696,325.462232506184
"27566",0,0,0,0,12,2,1,1,1,0,104.871496677367
"27567",0,0,0,0,12,2,1,1,1,0,104.871496677367
"27568",1,0,1,1,NA,0,0,0,0,0,1153.02326164763
"27569",0,0,1,0,NA,0,0,0,0,0,1153.02326164763
"27570",0,0,1,0,NA,0,0,0,0,0,1153.02326164763
"27571",0,1,0,1,18,1,1,1,0,499,321.485633040954
"27572",1,1,0,1,18,1,1,1,0,0,321.485633040954
"27573",0,1,0,0,18,1,1,1,0,219,321.485633040954
"27574",1,1,0,0,NA,0,0,0,0,950,988.933796295186
"27575",0,1,0,0,NA,0,0,0,0,1542,988.933796295186
"27576",0,0,1,0,NA,0,0,0,0,1000,988.933796295186
"27577",0,1,0,1,1,2,1,1,1,854,161.165707649041
"27578",0,1,0,1,1,2,1,1,1,654,161.165707649041
"27579",1,1,0,1,NA,0,0,0,0,0,880.639381295702
"27580",1,1,0,1,NA,0,0,0,0,0,880.639381295702
"27581",1,1,0,1,NA,0,0,0,0,0,2090.53962670848
"27582",1,1,0,1,NA,0,0,0,0,0,2090.53962670848
"27583",0,1,0,1,1,1,1,0,0,0,1172.59433276231
"27584",0,1,0,1,1,1,1,1,1,0,1172.59433276231
"27585",0,1,0,1,9,3,1,0,0,0,259.725047566692
"27586",0,1,0,1,9,3,1,0,0,0,259.725047566692
"27587",0,0,0,0,13,2,1,1,1,0,859.193782916212
"27588",0,0,0,0,13,2,1,1,1,0,859.193782916212
"27589",1,1,0,1,NA,0,0,0,0,0,564.190178192738
"27590",1,1,0,1,NA,0,0,0,0,0,564.190178192738
"27591",0,1,0,1,NA,0,0,0,0,4665,612.607446256215
"27592",0,1,0,1,NA,0,0,0,0,2029,612.607446256215
"27593",1,0,1,1,NA,0,0,0,0,0,2412.51201950659
"27594",0,1,0,1,15,2,1,1,0,0,1660.79480735182
"27595",0,1,0,1,15,2,1,1,0,1035,1660.79480735182
"27596",0,1,0,0,15,2,1,1,0,0,1660.79480735182
"27597",0,1,0,0,15,2,1,1,0,0,1660.79480735182
"27598",0,0,0,0,20,1,1,1,0,1466,606.620846662942
"27599",0,0,0,0,20,1,1,1,0,175,606.620846662942
"27600",0,0,1,1,NA,0,0,0,0,1931,1195.85475775764
"27601",0,0,1,1,NA,0,0,0,0,0,1195.85475775764
"27602",0,1,0,1,1,1,1,1,1,1771,208.661138293763
"27603",0,1,0,1,1,1,1,1,1,0,208.661138293763
"27604",0,1,0,1,8,1,1,1,0,0,740.869226318965
"27605",0,1,0,1,8,1,1,1,0,970,740.869226318965
"27606",1,0,1,1,NA,0,0,0,0,0,136.509603251812
"27607",0,1,0,0,NA,0,0,0,0,1159,1006.49262414405
"27608",0,1,0,0,NA,0,0,0,0,1266,1006.49262414405
"27609",0,1,0,0,1,3,1,1,1,1411,266.509623569613
"27610",0,1,0,0,1,3,1,1,1,750,266.509623569613
"27611",0,1,0,0,1,3,1,1,1,0,266.509623569613
"27612",0,0,0,0,13,1,1,1,1,0,43.6681272587383
"27613",0,0,1,1,NA,0,0,0,0,0,175.583743666875
"27614",0,0,1,0,NA,0,0,0,0,0,175.583743666875
"27615",0,1,0,0,NA,0,0,0,0,1948,620.072280805823
"27616",0,1,0,0,NA,0,0,0,0,1314,620.072280805823
"27617",0,0,1,1,NA,0,0,0,0,1721,1005.68898082245
"27618",0,1,0,1,10,2,1,1,0,2692,129.835224546858
"27619",0,1,0,1,10,2,1,1,0,675,129.835224546858
"27620",0,1,0,1,17,1,1,1,0,1252,1107.58579118919
"27621",0,1,0,1,17,1,1,1,0,1467,1107.58579118919
"27622",0,1,0,0,17,1,1,1,0,105,1107.58579118919
"27623",0,1,0,1,14,2,1,1,0,2255,467.734600752105
"27624",0,1,0,1,14,2,1,1,0,975,467.734600752105
"27625",0,1,0,0,14,2,1,1,0,0,467.734600752105
"27626",1,0,1,0,NA,0,0,0,0,0,150.777985738154
"27627",0,0,1,0,NA,0,0,0,0,0,237.693593053554
"27628",0,0,1,0,NA,0,0,0,0,250,237.693593053554
"27629",0,0,1,0,NA,0,0,0,0,2842,748.079339344147
"27630",0,1,0,0,NA,0,0,0,0,892,57.4545182333365
"27631",0,1,0,0,NA,0,0,0,0,900,57.4545182333365
"27632",1,0,1,1,NA,0,0,0,0,3652,216.766188639668
"27633",0,0,1,0,NA,0,0,0,0,1268,216.766188639668
"27634",0,0,1,0,NA,0,0,0,0,0,797.097203211348
"27635",1,0,1,1,NA,0,0,0,0,950,1317.03980457587
"27636",0,1,0,1,14,2,1,0,0,3691,980.361631582531
"27637",0,1,0,1,14,2,1,1,0,0,980.361631582531
"27638",0,1,0,0,14,2,1,1,0,0,980.361631582531
"27639",0,0,1,0,NA,0,0,0,0,577,980.361631582531
"27640",1,0,1,1,NA,0,0,0,0,1050,375.181710833691
"27641",0,0,1,0,NA,0,0,0,0,800,375.181710833691
"27642",0,0,1,0,NA,0,0,0,0,180,375.181710833691
"27643",0,1,0,0,2,4,1,1,1,1902,1625.35583677538
"27644",0,1,0,0,2,4,1,1,1,446,1625.35583677538
"27645",0,0,1,1,NA,0,0,0,0,1786,209.321833969173
"27646",0,1,0,1,NA,0,0,0,0,2620,497.690847822603
"27647",0,1,0,1,NA,0,0,0,0,1500,497.690847822603
"27648",1,1,0,1,NA,0,0,0,0,0,2653.46703649003
"27649",1,1,0,1,NA,0,0,0,0,610,2653.46703649003
"27650",0,0,1,0,NA,0,0,0,0,200,2653.46703649003
"27651",0,0,1,0,NA,0,0,0,0,372,2653.46703649003
"27652",1,0,1,0,NA,0,0,0,0,0,69.2810789712683
"27653",0,0,1,0,NA,0,0,0,0,2071,132.791753887189
"27654",1,0,1,1,NA,0,0,0,0,0,355.381668113241
"27655",0,0,0,0,15,1,1,1,0,1456,1086.81760690663
"27656",0,0,0,0,15,1,1,1,0,0,1086.81760690663
"27657",0,0,1,0,NA,0,0,0,0,0,1086.81760690663
"27658",0,1,0,1,5,2,1,1,1,432,289.391545552151
"27659",0,1,0,1,5,2,1,1,1,1280,289.391545552151
"27660",0,0,1,1,NA,0,0,0,0,0,327.073434794197
"27661",1,0,1,1,NA,0,0,0,0,0,1041.75485631812
"27662",0,0,1,0,NA,0,0,0,0,1265,1041.75485631812
"27663",0,1,0,1,NA,0,0,0,0,3574,572.68459477616
"27664",0,1,0,1,NA,0,0,0,0,5039,572.68459477616
"27665",0,0,1,0,NA,0,0,0,0,1279,572.68459477616
"27666",0,0,1,0,NA,0,0,0,0,858,898.362117657295
"27667",0,0,1,0,NA,0,0,0,0,911,898.362117657295
"27668",0,0,1,0,NA,0,0,0,0,1416,898.362117657295
"27669",0,1,0,0,NA,0,0,0,0,0,218.248446618514
"27670",0,1,0,0,NA,0,0,0,0,3537,218.248446618514
"27671",1,0,1,0,NA,0,0,0,0,0,1903.32826468834
"27672",0,0,1,0,NA,0,0,0,0,850,1903.32826468834
"27673",1,0,1,1,NA,0,0,0,0,0,240.146334052759
"27674",0,0,1,1,NA,0,0,0,0,1389,101.159647040403
"27675",0,0,0,0,14,1,1,1,1,654,1584.33877551985
"27676",1,0,1,1,NA,0,0,0,0,700,505.295228389178
"27677",1,1,0,1,NA,0,0,0,0,2096,786.782137029652
"27678",1,1,0,1,NA,0,0,0,0,700,786.782137029652
"27679",0,1,0,1,NA,0,0,0,0,2383,2184.93858351911
"27680",0,1,0,1,NA,0,0,0,0,1404,2184.93858351911
"27681",0,0,0,0,8,3,1,1,1,219,1056.41249915226
"27682",0,0,0,0,8,3,1,1,1,308,1056.41249915226
"27683",1,1,0,1,NA,0,0,0,0,0,1056.41249915226
"27684",1,1,0,1,NA,0,0,0,0,0,1056.41249915226
"27685",1,1,0,0,NA,0,0,0,0,0,753.305231747457
"27686",1,1,0,0,NA,0,0,0,0,0,753.305231747457
"27687",1,0,1,1,NA,0,0,0,0,0,90.2014636364448
"27688",1,1,0,1,NA,0,0,0,0,0,744.422841957403
"27689",1,1,0,1,NA,0,0,0,0,1312,744.422841957403
"27690",1,0,1,1,NA,0,0,0,0,950,7.15605095541401
