"AGEEC","wage","over_60","partnered","living_alone","Have_dep","Home_owner","HECSDebt","young_child","partner_earnings","Numb_dep","Rent","Main_carer_dep","PPeligible","child_ages","hours","TotalGovtPay_Stated","DispInc_Stated","EmployeeInc_Stated","AgedPen_Stated","FTB_Stated","PP_Stated","CRA_Stated","JSP_Stated","JSP_SIH_Modelled","FTB_SIH_Modelled","PP_SIH_Modelled","AgedPen_SIH_Modelled","CRA_SIH_Modelled","net_income","income_tax","work_income","JSP","PP_Pay","RA","ES","taxable_benefit","gross_income","gross_fam_income","net_fam_a_income","net_fam_b_income","HECS_payment"
48,46.6666666666667,0,1,0,1,1,0,16,5876,2,NA,1,0,"",30,0,1126.4,1400,0,0,0,0,0,0,0,0,0,0,1107.55769230769,292.442307692308,1400,0,0,0,0,0,1400,1513,0,0,0
53,104.4,0,1,0,1,1,0,16,2062,2,NA,1,0,"",50,0,3397.4,5220,0,0,0,0,0,0,0,0,0,0,3388.36538461538,1831.63461538462,5220,0,0,0,0,0,5220,5259.65384615385,0,0,0
18,16.25,0,1,0,1,0,0,16,6626,2,0,1,0,"",40,0,604.39,650,0,0,0,0,0,0,0,0,0,0,606.461538461538,43.5384615384615,650,0,0,0,0,0,650,777.423076923077,0,0,0
16,0,0,1,0,1,0,0,16,7282,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,390.888461538461,0,0,0
20,29,0,0,1,0,0,0,NA,0,0,0,0,0,"",20,0,545.23,580,0,0,0,0,0,0,0,0,0,0,549.761538461538,30.2384615384615,580,0,0,0,0,0,580,580,0,0,0
63,25.65,1,0,1,0,1,0,NA,0,0,NA,0,0,"",60,0,1473.96,1539,0,0,0,0,0,0,0,0,0,0,1201.38269230769,337.617307692308,1539,0,0,0,0,0,1539,1539,0,0,0
54,42,0,1,0,0,1,0,NA,1002,0,NA,0,0,"",40,0,2626.36,1680,0,0,0,0,0,0,0,0,0,0,1296.55769230769,383.442307692308,1680,0,0,0,0,0,1680,1699.26923076923,0,0,0
55,16.7,0,1,0,0,1,0,NA,3772.91,0,NA,0,0,"",60,0,860.18,1002,0,0,0,0,0,0,0,0,0,0,838.907692307692,163.092307692308,1002,0,0,0,0,0,1002,1074.55596153846,0,0,0
45,128.783333333333,0,1,0,1,1,0,9,0,3,NA,0,0,"9,14",60,0,4977.92,7727,0,0,0,0,0,0,0,0,0,0,4767.21538461539,2959.78461538462,7727,0,0,0,0,0,7727,7727,0,0,0
47,0,0,1,0,1,1,0,9,7727,3,NA,1,0,"9,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,399.446153846154,227.71,0,0
16,0,0,1,0,1,0,0,9,7727,3,0,1,0,"9,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,399.446153846154,227.71,0,0
46,56.1578947368421,0,1,0,0,1,0,NA,3932,0,NA,0,0,"",38,0,1591.96,2134,0,0,0,0,0,0,0,0,0,0,1584.86230769231,549.137692307692,2134,0,0,0,0,0,2134,2209.61538461538,0,0,0
58,98.3,0,1,0,0,1,0,NA,2134,0,NA,0,0,"",40,0,2791.43,3932,0,0,0,0,0,0,0,0,0,0,2679.96538461538,1252.03461538462,3932,0,0,0,0,0,3932,3973.03846153846,0,0,0
39,0.314285714285714,0,0,1,0,0,0,NA,0,0,212,0,0,"",35,736.05,778.05,11,0,0,0,0,0,0,0,0,0,0,326.85,0,11,277.85,0,33.6,4.4,277.85,288.85,288.85,0,0,0
52,30.03125,0,1,0,0,1,0,NA,2481,0,NA,0,0,"",32,0,832.9,961,0,0,0,0,0,0,0,0,0,0,811.267692307692,149.732307692308,961,0,0,0,0,0,961,1008.71153846154,0,0,0
51,41.35,0,1,0,0,1,0,NA,961,0,NA,0,0,"",60,0,1800.04,2481,0,0,0,0,0,0,0,0,0,0,1803.47230769231,677.527692307692,2481,0,0,0,0,0,2481,2499.48076923077,0,0,0
60,0,1,1,0,0,1,0,NA,2506,0,NA,0,0,"",40,0,410.54,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,299.042307692308,0,0,0
61,62.75,1,1,0,0,1,0,NA,410.54,0,NA,0,0,"",40,0,1865.13,2510,0,0,0,0,0,0,0,0,0,0,1821.74230769231,688.257692307692,2510,0,0,0,0,0,2510,2517.895,0,0,0
33,0,0,1,0,0,0,0,NA,1445,0,300,0,0,"",0,0,121,18,0,0,0,0,0,0,0,0,0,0,318.85,0,0,250.85,0,64.05,3.95,250.85,250.85,278.638461538462,0,0,0
40,41.0571428571429,0,1,0,0,0,0,NA,121,0,300,0,0,"",35,0,1152.56,1437,0,0,0,0,0,0,0,0,0,0,1132.53269230769,304.467307692308,1437,0,0,0,0,0,1437,1439.32692307692,0,0,0
36,68,0,1,0,1,1,7000,2,1258,2,NA,1,1,"2,5",35,90.51,1863.18,2380,0,0,0,0,0,0,0,0,0,0,1605.22692307692,640.157692307692,2380,0,0,0,0,0,2380,2404.19230769231,0,0,134.615384615385
36,38.1212121212121,0,1,0,1,1,0,2,2382,2,NA,1,1,"2,5",33,0,1028.33,1258,0,0,0,0,0,0,0,0,0,0,1124.03807692308,246.292307692308,1258,0,0,0,3.95,0,1258,1303.80769230769,108.380384615385,0,0
64,0,1,1,0,0,1,0,NA,462.3,0,NA,0,0,"",0,0,594.55,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,259.740384615385,0,0,0
60,40,1,0,1,0,1,0,NA,0,0,NA,0,0,"",40,0,1927.33,1600,0,0,0,0,0,0,0,0,0,0,1242.55769230769,357.442307692308,1600,0,0,0,0,0,1600,1600,0,0,0
55,60.7631578947368,0,1,0,1,1,0,14,0,1,NA,0,0,"14",38,0,1819,2309,0,0,0,0,0,0,0,0,0,0,1695.11230769231,613.887692307692,2309,0,0,0,0,0,2309,2309,0,0,0
47,0,0,1,0,1,1,0,14,2309,1,NA,1,0,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.53,0,0,250.85,0,0,3.95,250.85,250.85,295.253846153846,128.73,0,0
54,24.8,0,1,0,1,1,0,19,2799.11,2,NA,1,0,"",25,0,1208.45,620,0,0,0,0,0,0,0,0,0,0,582.161538461538,37.8384615384615,620,0,0,0,0,0,620,673.829038461539,0,0,0
50,48.9375,0,1,0,1,1,0,19,1891.53,2,NA,1,0,"",48,0,1910.33,2349,0,0,0,0,0,0,0,0,0,0,1720.31230769231,628.687692307692,2349,0,0,0,0,0,2349,2385.37557692308,0,0,0
21,25.7142857142857,0,1,0,1,0,10000,19,4150.65,2,0,1,0,"",7,0,180,180,0,0,0,0,0,0,0,0,0,0,365.5,0,180,181.55,0,0,3.95,181.55,361.55,441.370192307692,0,0,0
19,25.7142857142857,0,1,0,1,0,0,19,4150.65,2,0,1,0,"",7,0,180,180,0,0,0,0,0,0,0,0,0,0,365.5,0,180,181.55,0,0,3.95,181.55,361.55,441.370192307692,0,0,0
38,47.9189189189189,0,1,0,1,0,0,2,1456,1,890,1,1,"2",37,0,1408.97,1773,0,0,0,0,0,0,0,0,0,0,1357.43230769231,415.567692307692,1773,0,0,0,0,0,1773,1801,0,0,0
36,45.3125,0,1,0,1,0,17000,2,1779,1,890,1,1,"2",32,0,1183.97,1450,0,0,0,0,0,0,0,0,0,0,1098.69769230769,308.692307692308,1450,0,0,0,0,0,1450,1484.21153846154,29.89,0,72.5
65,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,0,537.02,0,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
60,0,1,1,0,0,1,0,NA,5,0,NA,0,0,"",0,0,5,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.946153846154,0,0,0
29,29.3333333333333,0,1,0,1,1,0,2,3662.6,1,NA,1,1,"2",15,110,550,440,0,110,0,0,0,0,208.11,0,0,0,559.987038461538,8.49296153846155,440,0,25.55,0,3.95,25.55,465.55,535.984615384615,98.98,0,0
29,0,0,1,0,1,1,0,2,440,1,NA,1,1,"2",0,0,2429.04,0,0,0,0,0,0,0,0,0,0,0,387.32,0,0,0,250.85,0,3.95,250.85,250.85,259.311538461538,98.98,33.5399999999999,0
38,1.93333333333333,0,0,1,0,0,0,NA,0,0,420,0,0,"",30,354,1159.15,58,0,0,0,60,294,0,0,0,0,0,408.84875,0,58,277.85,0,68.59875,4.4,277.85,335.85,335.85,0,0,0
35,30.6666666666667,0,1,0,1,1,0,10,2107,4,NA,1,0,"10,11,13,14",15,0,855.56,460,0,0,0,0,0,0,0,0,0,0,922.907038461539,10.0129615384615,460,13.55,0,0,3.95,13.55,473.55,514.069230769231,455.42,0,0
37,52.5,0,1,0,1,1,0,10,1004.22,4,NA,1,0,"10,11,13,14",40,0,1575.68,2100,0,0,0,0,0,0,0,0,0,0,1692.30738653846,536.557692307692,2100,0,0,0,3.95,0,2100,2119.31192307692,124.915078846154,0,0
41,14.75,0,1,0,1,1,0,2,1574,2,NA,1,1,"2,7",24,72,658,354,0,72,0,0,0,0,110.73,0,0,0,631.103038461539,1.95696153846154,354,0,77.15,0,3.95,77.15,431.15,461.419230769231,197.96,0,0
40,0,0,1,0,1,1,0,2,586,2,NA,1,1,"2,7",40,0,1300.48,0,0,0,0,0,0,0,0,0,0,0,528.24,0,0,0,250.85,0,3.95,250.85,250.85,262.119230769231,197.96,75.48,0
49,107.7,0,1,0,0,1,0,NA,730,0,NA,0,0,"",40,0,2906.8,4308,0,0,0,0,0,0,0,0,0,0,2886.76538461538,1421.23461538462,4308,0,0,0,0,0,4308,4322.03846153846,0,0,0
42,29.12,0,1,0,0,1,0,NA,4310,0,NA,0,0,"",25,0,654.86,728,0,0,0,0,0,0,0,0,0,0,667.076923076923,60.9230769230769,728,0,0,0,0,0,728,810.884615384615,0,0,0
60,23,1,1,0,0,1,0,NA,959.03,0,NA,0,0,"",10,0,230,230,0,0,0,0,0,0,0,0,0,0,385.5,0,230,151.55,0,0,3.95,151.55,381.55,399.992884615385,0,0,0
61,27.4,1,1,0,0,1,0,NA,230,0,NA,0,0,"",35,0,841.79,959,0,0,0,0,0,0,0,0,0,0,810.047692307692,148.952307692308,959,0,0,0,0,0,959,963.423076923077,0,0,0
39,25,0,1,0,1,0,0,11,981,2,758,1,0,"11",18,441.99,887.08,450,0,364,0,60,14,0,257.6,0,0,80.57,643.795788461538,9.25296153846155,450,19.55,0,80.56875,3.95,19.55,469.55,488.415384615385,98.98,0,0
48,25.8157894736842,0,1,0,1,0,0,11,450,2,758,1,0,"11",38,0,846.38,981,0,0,0,0,0,0,0,0,0,0,997.887211538461,156.267307692308,981,0,0,80.56875,3.95,0,981,989.653846153846,81.6557692307693,6.98,0
16,0,0,1,0,1,0,0,11,1431,2,758,1,0,"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.34875,0,0,250.85,0,80.56875,3.95,250.85,250.85,278.369230769231,98.98,0,0
58,0,0,1,0,0,1,0,NA,2056,0,NA,0,0,"",50,0,550.93,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,290.388461538462,0,0,0
57,0,0,1,0,0,1,0,NA,593.94,0,NA,0,0,"",20,0,1541.44,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,262.271923076923,0,0,0
46,0,0,1,0,1,1,0,7,2134.42,2,NA,1,0,"7,10",0,129,135.71,0,0,0,0,0,0,0,0,0,0,0,452.76,0,0,250.85,0,0,3.95,250.85,250.85,291.896538461538,197.96,0,0
48,42.5,0,1,0,1,1,0,7,6.71000000000004,2,NA,1,0,"7,10",50,0,1592.09,2125,0,0,0,0,0,0,200.2,0,0,0,1579.19230769231,545.807692307692,2125,0,0,0,0,0,2125,2125.12903846154,0,0,0
47,48.8205128205128,0,1,0,1,1,0,12,514,3,NA,1,0,"12",39,91.46,1545.5,1904,0,0,0,0,0,0,0,0,0,0,1439.96230769231,464.037692307692,1904,0,0,0,0,0,1904,1913.88461538462,0,0,0
51,31.5,0,1,0,1,1,2400,12,2101,3,NA,1,0,"12",10,0,317,315,0,0,0,0,0,0,107.96,0,0,0,518.48,0,315,100.55,0,0,3.95,100.55,415.55,455.953846153846,98.98,0,0
18,19.6,0,1,0,1,0,0,12,2320,3,0,1,0,"12",5,0,98,98,0,0,0,0,0,0,0,0,0,0,428.78,0,98,227.85,0,0,3.95,227.85,325.85,370.465384615385,98.98,0,0
16,8.25,0,1,0,1,0,0,12,2319,3,0,1,0,"12",12,0,99,99,0,0,0,0,0,0,0,0,0,0,429.28,0,99,227.35,0,0,3.95,227.35,326.35,370.946153846154,98.98,0,0
37,46.0285714285714,0,1,0,1,1,0,1,1662,3,NA,1,1,"1,4,7",35,0,1393.62,1611,0,0,0,0,0,0,0,0,0,0,1419.16769230769,361.017307692308,1611,0,0,0,3.95,0,1611,1642.96153846154,129.355,35.88,0
33,27.25,0,1,0,1,1,0,1,1688.68,3,NA,1,1,"1,4,7",60,0,1304.24,1635,0,0,0,0,0,0,0,0,0,0,1425.26344230769,368.817307692308,1635,0,0,0,3.95,0,1635,1667.47461538462,122.31895,32.8118,0
33,22.7333333333333,0,0,0,1,0,0,3,0,3,600,1,1,"3,9,11",30,415.9,1092.13,682,0,214,160,30,0,0,315.91,152.89,0,68.95,1346.62841826923,80.5728317307692,682,0,150.91,91.00125,4.75,150.91,832.91,832.91,296.94,201.6,0
57,35,0,1,0,0,1,0,NA,612,0,NA,0,0,"",40,0,969.96,1400,0,0,0,0,0,0,0,0,0,0,1107.55769230769,292.442307692308,1400,0,0,0,0,0,1400,1411.76923076923,0,0,0
56,30,0,1,0,0,1,0,NA,1112,0,NA,0,0,"",30,0,609.77,900,0,0,0,0,0,0,0,0,0,0,774.057692307692,125.942307692308,900,0,0,0,0,0,900,921.384615384615,0,0,0
56,35.9736842105263,0,1,0,1,1,0,20,1476.42,1,NA,1,0,"",38,0,1136.05,1367,0,0,0,0,0,0,0,0,0,0,1085.28269230769,281.717307692308,1367,0,0,0,0,0,1367,1395.39269230769,0,0,0
55,37,0,1,0,1,1,0,20,2030.12,1,NA,1,0,"",22,0,731.17,814,0,0,0,0,0,0,0,0,0,0,720.826923076923,93.1730769230769,814,0,0,0,0,0,814,853.040769230769,0,0,0
20,26,0,1,0,1,0,19375,20,2196.54,1,0,1,0,"",25,0,603.6,650,0,0,0,0,0,0,0,0,0,0,606.461538461538,43.5384615384615,650,0,0,0,0,0,650,692.241153846154,0,0,0
21,24.4,0,0,1,0,0,0,NA,0,0,0,0,0,"",20,0,478.01,488,0,0,0,0,0,0,0,0,0,0,506.614538461538,19.0854615384615,488,33.3,0,0,4.4,33.3,521.3,521.3,0,0,0
57,125.75,0,1,0,1,1,0,23,893,1,NA,1,0,"",8,0,862.8,1006,0,0,0,0,0,0,0,0,0,0,841.607692307692,164.392307692308,1006,0,0,0,0,0,1006,1023.17307692308,0,0,0
58,127.571428571429,0,1,0,1,1,0,23,1006,1,NA,1,0,"",7,0,783.37,893,0,0,0,0,0,0,0,0,0,0,769.787692307692,123.212307692308,893,0,0,0,0,0,893,912.346153846154,0,0,0
23,0,0,1,0,1,0,8000,23,1899,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,287.369230769231,0,0,0
37,26.6666666666667,0,0,0,1,0,0,6,0,3,480,1,1,"6,12,14",12,610.9,1127.9,320,0,339,200,60,0,0,427.84,297.65,0,91,1214.34125,0,320,0,295.71,91.00125,4.75,295.71,615.71,615.71,326.69,176.19,0
41,51.325,0,1,0,1,0,0,17,261.61,2,0,1,0,"",40,0,1728.08,2053,0,0,0,0,0,0,0,0,0,0,1533.83230769231,519.167692307692,2053,0,0,0,0,0,2053,2058.03096153846,0,0,0
45,0,0,1,0,1,0,0,17,2053,2,0,1,0,"",0,0,261.61,0,0,0,0,0,0,0,43.89,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,290.330769230769,0,0,0
21,0,0,1,0,1,0,0,17,2314.61,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,295.361730769231,0,0,0
17,0,0,1,0,1,0,0,17,2314.61,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,295.361730769231,0,0,0
20,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
42,54,0,0,0,1,0,0,10,0,3,940,1,0,"10,13,14",40,0,1677.98,2160,0,0,0,0,0,0,169.78,0,0,24.49,1613.14,558.757692307692,2160,0,0,0,0,0,2160,2160,11.8976923076923,0,0
23,23.0769230769231,0,1,0,0,1,20000,NA,2399,0,NA,0,0,"",26,0,561.23,600,0,0,0,0,0,0,0,0,0,0,565.961538461538,34.0384615384615,600,0,0,0,0,0,600,646.134615384615,0,0,0
25,47.98,0,1,0,0,1,0,NA,602,0,NA,0,0,"",50,0,1750.87,2399,0,0,0,0,0,0,0,0,0,0,1751.81230769231,647.187692307692,2399,0,0,0,0,0,2399,2410.57692307692,0,0,0
52,36.3,0,1,0,0,0,0,NA,1095,0,860,0,0,"",40,0,1157.34,1452,0,0,0,0,0,0,0,0,0,0,1142.65769230769,309.342307692308,1452,0,0,0,0,0,1452,1473.05769230769,0,0,0
50,27.375,0,1,0,0,0,0,NA,1452,0,860,0,0,"",40,0,921.26,1095,0,0,0,0,0,0,0,0,0,0,901.682692307692,193.317307692308,1095,0,0,0,0,0,1095,1122.92307692308,0,0,0
65,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,0,470.36,432,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
25,21.7222222222222,0,0,1,0,0,40000,NA,0,0,176,0,0,"",18,0,775,391,0,0,0,0,0,0,0,0,0,0,495.378846153846,11.6211538461538,391,91.5,0,20.1,4.4,91.5,482.5,482.5,0,0,0
25,32.7894736842105,0,0,1,0,0,20000,NA,0,0,176,0,0,"",38,0,1021.74,1246,0,0,0,0,0,0,0,0,0,0,959.997692307692,242.392307692308,1246,0,0,0,0,0,1246,1246,0,0,43.61
23,30.4,0,0,1,0,0,30000,NA,0,0,176,0,0,"",15,0,556.16,456,0,0,0,0,0,0,0,0,0,0,516.346538461538,16.6534615384615,456,52.5,0,20.1,4.4,52.5,508.5,508.5,0,0,0
24,30,0,0,1,0,0,0,NA,0,0,176,0,0,"",15,0,448.25,450,0,0,0,0,0,0,0,0,0,0,514.402538461538,16.1974615384615,450,56.1,0,20.1,4.4,56.1,506.1,506.1,0,0,0
39,0,0,1,0,0,1,0,NA,959,0,NA,0,0,"",20,0,821.23,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,269.292307692308,0,0,0
34,0,0,1,0,0,1,0,NA,959,0,NA,0,0,"",40,0,821.23,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,269.292307692308,0,0,0
33,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,296.4,296.4,0,0,0,0,0,292,291.85,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
32,42.9189189189189,0,1,0,0,0,94511,NA,2196,0,960,0,0,"",37,0,1344.07,1588,0,0,0,0,0,0,0,0,0,0,1147.11769230769,353.542307692308,1588,0,0,0,0,0,1588,1630.23076923077,0,0,87.34
33,52.5641025641026,0,1,0,0,0,31000,NA,1732.54,0,960,0,0,"",39,0,1627.24,2050,0,0,0,0,0,0,0,0,0,0,1367.94230769231,518.057692307692,2050,0,0,0,0,0,2050,2083.31807692308,0,0,164
50,0,0,0,1,0,0,0,NA,0,0,920,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
38,45.7105263157895,0,0,0,1,0,0,4,0,3,690,1,1,"4,5,7",38,52,1405.9,1737,0,52,0,0,0,0,116.93,0,0,10.87,1528.83625,402.247692307692,1737,0,0,91.00125,4.75,0,1737,1737,98.3326923076922,0,0
57,137.2,0,0,0,1,1,0,19,160,1,NA,1,0,"",40,0,7900.79,5488,0,0,0,0,0,0,0,0,0,0,3535.76538461538,1952.23461538462,5488,0,0,0,0,0,5488,5491.07692307692,0,0,0
19,16,0,0,0,1,0,0,19,13400.56,1,0,1,0,"",10,0,160,160,0,0,0,0,0,0,0,0,0,0,417.55,0,160,252.8,0,0,4.75,252.8,412.8,670.503076923077,0,0,0
25,45,0,1,0,0,0,11315,NA,826,0,800,0,0,"",60,0,1936.08,2700,0,0,0,0,0,0,0,0,0,0,1723.84615384615,758.557692307692,2700,0,0,0,0,0,2700,2715.88461538462,0,0,217.596153846154
26,16.52,0,1,0,0,0,0,NA,2700,0,800,0,0,"",50,0,734.58,826,0,0,0,0,0,0,0,0,0,0,728.326923076923,97.6730769230769,826,0,0,0,0,0,826,877.923076923077,0,0,0
53,17.5,0,0,1,0,1,0,NA,0,0,NA,0,0,"",40,0,639.63,700,0,0,0,0,0,0,0,0,0,0,646.961538461538,53.0384615384615,700,0,0,0,0,0,700,700,0,0,0
60,26.0909090909091,1,1,0,0,1,0,NA,925,0,NA,0,0,"",44,0,956.76,1148,0,0,0,0,0,0,0,0,0,0,937.457692307692,210.542307692308,1148,0,0,0,0,0,1148,1165.78846153846,0,0,0
60,24.3421052631579,1,1,0,0,1,0,NA,1148,0,NA,0,0,"",38,0,806.68,925,0,0,0,0,0,0,0,0,0,0,789.307692307692,135.692307692308,925,0,0,0,0,0,925,947.076923076923,0,0,0
27,40.3684210526316,0,0,1,0,0,0,NA,0,0,0,0,0,"",38,0,1212.37,1534,0,0,0,0,0,0,0,0,0,0,1198.00769230769,335.992307692308,1534,0,0,0,0,0,1534,1534,0,0,0
34,0,0,0,0,1,0,0,6,0,2,596,1,1,"6,9",15,669.9,704.9,0,0,331,259,68,0,0,0,390.15,0,0,776.67875,0,0,0,376.15,80.35875,4.75,376.15,376.15,376.15,197.96,117.46,0
37,38.74,0,0,1,0,0,0,NA,0,0,596,0,0,"",50,0,1475,1937,0,0,0,0,0,0,0,0,0,0,1460.75230769231,476.247692307692,1937,0,0,0,0,0,1937,1937,0,0,0
62,72.6904761904762,1,0,1,0,1,0,NA,0,0,NA,0,0,"",42,0,2990.41,3053,0,0,0,0,0,0,0,0,0,0,2163.83230769231,889.167692307692,3053,0,0,0,0,0,3053,3053,0,0,0
23,22.8571428571429,0,0,1,0,0,30000,NA,0,0,400,0,0,"",35,0,730.64,800,0,0,0,0,0,0,0,0,0,0,712.076923076923,87.9230769230769,800,0,0,0,0,0,800,800,0,0,0
20,28.5714285714286,0,0,1,0,0,12000,NA,0,0,400,0,0,"",14,309.68,796.14,400,0,0,0,45.73,0,0,0,0,0,45.73,553.258408653846,5.84034134615385,400,86.1,0,68.59875,4.4,86.1,486.1,486.1,0,0,0
24,21.9736842105263,0,0,1,0,0,0,NA,0,0,400,0,0,"",38,0,750.45,835,0,0,0,0,0,0,0,0,0,0,733.951923076923,101.048076923077,835,0,0,0,0,0,835,835,0,0,0
23,0,0,0,1,0,0,15000,NA,0,0,400,0,0,"",40,0,821.23,0,0,0,0,0,0,0,0,0,0,0,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
25,24,0,1,0,0,0,0,NA,1264,0,800,0,0,"",20,0,493.07,480,0,0,0,0,0,0,0,0,0,0,564.443288461538,11.5329615384615,480,1.55000000000001,0,90.47625,3.95,1.55000000000001,481.55,505.857692307692,0,0,0
25,31.25,0,1,0,0,0,0,NA,511.18,0,800,0,0,"",40,0,1032.11,1250,0,0,0,0,0,0,0,0,0,0,1006.30769230769,243.692307692308,1250,0,0,0,0,0,1250,1259.83038461538,0,0,0
65,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",20,344.25,734.98,0,310,0,0,0,0,0,0,0,268.25,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
33,21.875,0,1,0,0,0,0,NA,2097,0,300,0,0,"",48,0,891.7,1050,0,0,0,0,0,0,0,0,0,0,871.307692307692,178.692307692308,1050,0,0,0,0,0,1050,1090.32692307692,0,0,0
34,56.25,0,1,0,0,0,0,NA,1050,0,300,0,0,"",40,0,1591.78,2250,0,0,0,0,0,0,0,0,0,0,1657.94230769231,592.057692307692,2250,0,0,0,0,0,2250,2270.19230769231,0,0,0
59,0,0,1,0,0,1,0,NA,0,0,NA,0,0,"",50,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
60,0,1,1,0,0,1,0,NA,0,0,NA,0,0,"",60,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
41,72.3333333333333,0,0,1,0,1,0,NA,0,0,NA,0,0,"",45,0,2284.76,3255,0,0,0,0,0,0,0,0,0,0,2291.09230769231,963.907692307692,3255,0,0,0,0,0,3255,3255,0,0,0
33,43.7906976744186,0,0,1,0,1,0,NA,0,0,NA,0,0,"",43,0,1423.39,1883,0,0,0,0,0,0,0,0,0,0,1426.73230769231,456.267692307692,1883,0,0,0,0,0,1883,1883,0,0,0
33,43.5,0,0,0,1,1,28000,4,0,1,NA,1,1,"4",38,23,1798.33,1653,0,23,0,0,0,0,130.2,0,0,0,1293.18269230769,374.667307692308,1653,0,0,0,0,0,1653,1653,29.89,84.14,99.18
63,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,0,276,0,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
57,0,0,1,0,0,0,0,NA,13,0,236,0,0,"",9,489.81,489.81,0,0,0,0,32,0,0,0,0,0,7.09,294.85,0,0,250.85,0,40.05,3.95,250.85,250.85,251.1,0,0,0
48,0,0,1,0,0,0,0,NA,0,0,236,0,0,"",0,420.8,433.8,0,0,0,0,32,0,0,0,0,0,7.09,294.85,0,0,250.85,0,40.05,3.95,250.85,250.85,250.85,0,0,0
29,0,0,0,1,0,0,0,NA,0,0,140,0,0,"",0,320,320,0,0,0,0,0,320,291.85,0,0,0,6.6,288.85,0,0,277.85,0,6.6,4.4,277.85,277.85,277.85,0,0,0
26,22.6666666666667,0,0,1,0,0,0,NA,0,0,200,0,0,"",30,0,623.63,680,0,0,0,0,0,0,0,0,0,0,630.761538461538,49.2384615384615,680,0,0,0,0,0,680,680,0,0,0
27,34.125,0,1,0,1,1,19000,2,884,1,NA,1,1,"2",40,0,1273.3,1365,0,0,0,0,0,0,0,0,0,0,1052.39769230769,281.067307692308,1365,0,0,0,0,0,1365,1382,29.89,0,61.425
26,23.2631578947368,0,1,0,1,1,0,2,1365,1,NA,1,1,"2",38,0,776.82,884,0,0,0,0,0,0,0,0,0,0,867.227692307692,119.702307692308,884,0,0,0,3.95,0,884,910.25,98.98,0,0
46,21,0,0,1,0,0,0,NA,0,0,350,0,0,"",20,478.55,898.55,420,0,0,0,0,0,0,0,0,0,0,557.938408653846,9.16034134615385,420,74.1,0,68.59875,4.4,74.1,494.1,494.1,0,0,0
